ObjectID,cutBy2_0,cutBy2_1,cutBy4_0,cutBy4_1,cutBy4_2,cutBy4_3,cutBy8_0,cutBy8_1,cutBy8_2,cutBy8_3,cutBy8_4,cutBy8_5,cutBy8_6,cutBy8_7,amusement,awe,contentment,excitement,anger,disgust,fear,sadness,something else
80100,6d7c92,929db6,7b8da6,929db6,4a4f5c,7686a0,6f7e97,2b2a2f,74839b,7686a0,7b8da6,929db6,3b3e48,565d6c,0.0538094006478786,0.0800637528300285,0.1869482696056366,0.0281993392854928,0.0523387640714645,0.0694971531629562,0.0660963207483291,0.1595241576433181,0.3035227656364441
78863,6c758f,9aa5c2,848ea6,9aa5c2,494c56,616d97,8b98bd,9096a8,5e616d,616d97,7886a5,a9b1c7,2b2b2b,3f4352,0.0956989973783493,0.0854755192995071,0.2114915400743484,0.0496933795511722,0.0440667085349559,0.0681886225938797,0.0514187552034854,0.1064483895897865,0.2875180542469024
101456,565068,9b8267,565068,a18f79,8e6150,9d885a,8e6150,423a80,63627d,947a74,9d885a,5a5253,aea170,afa78c,0.0477636829018592,0.1455338150262832,0.1848576962947845,0.0743538066744804,0.0232908446341753,0.0850255265831947,0.1242617070674896,0.1037255302071571,0.2111871838569641
78877,9ca9bd,b3c4dc,aebdd4,b3c4dc,778090,9da9bc,8f9aab,98a4b8,a6b3c7,aebdd4,b3c4dc,6f7888,798394,838d9e,0.0736774653196334,0.079915627837181,0.2496007978916168,0.0301546528935432,0.0294302180409431,0.0538163259625434,0.0360799320042133,0.1121131628751754,0.3352118134498596
187633,171915,36322e,171915,2d2623,2f2e29,4f4d48,2f2e29,383631,171915,36322b,8e8d8b,50504d,262522,342624,0.0544478558003902,0.1018681600689888,0.177110880613327,0.0319032929837703,0.0483121685683727,0.0722250789403915,0.0848337858915329,0.162670612335205,0.2666281759738922
80114,281c17,605146,281c17,483528,645142,8e8886,58483c,afb4c1,6f5a48,918c8b,281c17,483528,736861,87786b,0.0516349598765373,0.2209255993366241,0.1967118233442306,0.0656262934207916,0.0189938899129629,0.0484963543713092,0.1176671087741851,0.1271708756685257,0.1527731418609619
78644,181b1e,323436,1c1e21,181b1e,1e2123,707273,202326,1e2123,1c1e21,181b1e,e5e7e5,d3d5d2,404241,848684,0.085100844502449,0.0613550841808319,0.2012972980737686,0.0320445820689201,0.0428955405950546,0.0604416206479072,0.0398174971342086,0.0945502072572708,0.3824973404407501
169715,e6db6d,e8df8c,e6db6d,ebdf72,e8dd75,e2e2d6,ebe074,ede175,f4f5ed,e6db6d,ebdf72,d0cfbf,ccc57a,eadf74,0.0600835494697093,0.0452863425016403,0.2069293856620788,0.0213798023760318,0.0548766739666461,0.061066597700119,0.0286355819553136,0.1259261518716812,0.3958159685134887
78650,786138,a2834e,9b7b44,a88b58,6a5630,876d41,9d8051,ac8f54,775f36,9b7b44,876d41,b99e68,514424,67542f,0.0809633210301399,0.1898228675127029,0.253993809223175,0.0405426397919654,0.0157856941223144,0.0509423166513443,0.0626832321286201,0.158256322145462,0.1470097303390503
79228,41403f,ccccc8,ccccc8,0e0d0d,40403f,a7a7a4,bdbdb9,ccccc8,a1a19e,0e0d0d,2c2c2b,81817e,464645,636461,0.1202596724033355,0.069923847913742,0.2851738631725311,0.0583782531321048,0.0278231501579284,0.04880191385746,0.029344605281949,0.0645368918776512,0.2957577705383301
79200,a29367,c8ba86,ccc199,c5b274,93845a,b0a373,ccc199,908963,89764f,a38d5d,b0a373,65624d,bfab6e,caba7a,0.1247747614979744,0.0857071205973625,0.2064591348171234,0.0420036315917968,0.0283271949738264,0.0644476413726806,0.0588595792651176,0.0805309936404228,0.3088899254798889
78678,31231d,965c2f,84502b,31231d,9c6231,b26d35,201b1a,ad6733,b26f36,9c6231,412b20,be7839,794929,90572d,0.0340048223733902,0.0922872498631477,0.1132609769701957,0.0234876535832881,0.0411488227546215,0.0536087825894355,0.2493986934423446,0.1995634734630584,0.1932394951581955
79572,2f301c,687c7a,2f301c,414331,8ab0c0,96bac9,383621,3a3922,3e3d24,2f301c,96bac9,8ab0c0,657772,85afc1,0.066823624074459,0.0890714898705482,0.1779195815324783,0.0359060056507587,0.0627061799168586,0.069055289030075,0.0650887787342071,0.1308206468820572,0.3026082515716553
79214,746654,a2947f,b7ac96,746654,806f5d,998b76,76624f,776e5c,8b7e6e,806f5d,b7ac96,6d5b4a,9d8d7d,b3a280,0.0277654994279146,0.1849914789199829,0.2580339610576629,0.0342425480484962,0.023273542523384,0.0424110814929008,0.0589453279972076,0.168683111667633,0.2016533762216568
173188,67645e,c1bbb0,c1bbb0,2c2c2a,87837b,bdb6ab,bdb6ab,343432,c1bbb0,2c2c2a,b8b3a7,8f8c84,4e4c48,6c6963,0.0505554489791393,0.0435642786324024,0.1916627883911132,0.0162525884807109,0.0524869188666343,0.0607086159288883,0.035498172044754,0.1650028377771377,0.3842682242393493
186465,dfddd3,e7e5dc,e4e2d8,e7e5dc,d2d0c6,e3e0d6,e3e0d6,e1ded4,e4e2d8,e7e5dc,dfdcd2,c5c3ba,787771,9e9c95,0.0772056207060813,0.04948590695858,0.1679969429969787,0.0232599359005689,0.0508473180234432,0.0645814761519432,0.0431506559252738,0.1174852326512336,0.4059869349002838
80074,3c3b22,925b3b,8f402b,3c3b22,89602f,a38a66,ae7a55,c7b782,38351c,8b7b61,8f402b,89602f,363527,4a4e29,0.1331528127193451,0.0980814769864082,0.3248134851455688,0.0775335058569908,0.0107166012749075,0.0668909177184104,0.0406694151461124,0.0651686415076255,0.1829731315374374
78917,252b2a,505e53,252b2a,3d4c55,4c5f56,7a814e,3d4a31,4d6038,737a36,3c4f78,4c5e75,818866,222522,283033,0.0305835325270891,0.1136031150817871,0.1822935938835144,0.0307150725275278,0.01897201128304,0.0413987524807453,0.2233214974403381,0.1999868154525756,0.1591255813837051
80712,92807b,beab94,a48c7d,d8caaa,877971,9c8785,998282,8f797b,9c8785,5d6f47,a48c7d,d8caaa,505a37,646851,0.0604047551751136,0.0567122064530849,0.1582401394844055,0.0241417307406663,0.0684981793165206,0.0788261666893959,0.062627799808979,0.162305399775505,0.3282437026500702
80706,1e1d1f,919560,1e1d1f,676b37,a1a54c,d7d7c5,aca742,1e1d1f,d7d7c5,555629,bdba63,8d9945,6b7247,878e45,0.2289239168167114,0.077098436653614,0.1874635219573974,0.0537151098251342,0.0199056006968021,0.0719768181443214,0.0925312116742134,0.0808865502476692,0.1874987781047821
205930,24221d,615c57,24221d,4e453d,636260,868582,878683,636260,989794,757370,24221d,4e453d,a9a7a5,c7c6c3,0.0492211803793907,0.0614622868597507,0.1619836986064911,0.0247728563845157,0.062255822122097,0.0761206075549125,0.0602108761668205,0.1652618497610092,0.3387108743190765
78730,2b2627,66645c,2b2627,423f37,5e5e5a,b6b2a7,313333,888272,d7d6d3,a29c85,2b2627,5e5e5a,44423a,63563c,0.0280369110405445,0.1386028975248336,0.226825937628746,0.0346284173429012,0.0216833595186471,0.0437070317566394,0.1343539506196975,0.1843425035476684,0.1878189444541931
79374,776a59,dddcd4,5a5141,dddcd4,86735c,a09486,e9e8e1,685f4c,7f6b56,8e7b63,d2d0c6,4b4336,92897b,aea091,0.1090966686606407,0.108110561966896,0.2102636098861694,0.0467978566884994,0.0326153002679348,0.0522311106324195,0.070685438811779,0.1022961214184761,0.2679033279418945
100199,5b523f,75614c,70513c,5b523f,716855,837962,5f5c48,7b735f,716855,6f614b,72402d,574835,88795e,90846e,0.0436022840440273,0.0601029023528099,0.1599751561880111,0.017441239207983,0.058395180851221,0.0644479021430015,0.0684410259127616,0.2080061435699463,0.319588154554367
78718,776f61,b09f85,b3ad98,ac9272,665c50,878372,a6a594,c0b59c,766455,b49f7d,56544a,a58566,817967,8e8c7d,0.0709866285324096,0.1081040650606155,0.2227551490068435,0.057390671223402,0.043812520802021,0.0724607706069946,0.0507799796760082,0.0992409437894821,0.2744692862033844
79406,dadada,dedddc,dcdcdc,dedddc,d6d6d5,dadada,d6d6d6,d9d9d9,d9d8d7,dadada,dcdcdc,dedddc,adacac,d7d6d5,0.0614689402282238,0.0502302013337612,0.1734731346368789,0.0209666192531585,0.0578075386583805,0.0607841275632381,0.0394221432507038,0.1378904283046722,0.3979567885398865
79360,483a32,96725c,894a32,483a32,928670,b3ae9b,1a1c19,a39e8e,5d2f1d,c2bea9,928670,544f48,87351e,8c5f45,0.0632136762142181,0.1748220026493072,0.2609372437000274,0.0713505372405052,0.0137145407497882,0.0461920984089374,0.0861938297748565,0.1131732463836669,0.1704028248786926
88170,3c3932,9a9484,1e1c17,5a554c,959180,9f9889,999482,1e1c17,999282,959180,2d2a25,878073,a49b8c,bdb5ae,0.093214102089405,0.1046061962842941,0.2989868521690368,0.0545284114778041,0.0158099588006734,0.0572901591658592,0.044134646654129,0.0969238504767417,0.2345057874917984
79189,5f6156,d3cdbf,d3cdbf,6b746e,27262a,7e7751,27262a,dad7d4,435967,48584e,b49655,929074,c4b486,d6d2cd,0.0658741742372512,0.0535905696451664,0.2837527692317962,0.0303112622350454,0.0376530513167381,0.0575127005577087,0.0247561708092689,0.1081360280513763,0.3384132385253906
78283,34614d,3f6e54,3f6e54,3a6851,2d5748,2e5b4c,2d5848,2c5747,2d594a,2e5b4c,3f6e54,3a6851,2a4b3d,2c5647,0.0487841814756393,0.041290808469057,0.1752446591854095,0.0157107356935739,0.0588516369462013,0.0559402517974376,0.0283250752836465,0.1459331214427948,0.4299195408821106
410380,8a7d77,c2bdb8,a59b93,c2bdb8,514948,8d746e,b8b2a9,c0bcb5,c9c6c4,a59b93,b7a999,514948,866c63,947d78,0.0936359316110611,0.1025299876928329,0.2196405082941055,0.0555927269160747,0.0302428286522626,0.0795744881033897,0.0630333647131919,0.1052716597914695,0.250478446483612
80538,3a3e2f,877f5b,3a3e2f,736744,848d73,b4a272,b89d61,65573c,2b2d24,48503a,848d73,b0a784,6f6d4b,92814e,0.0694839805364608,0.0863380432128906,0.2165228724479675,0.0361940115690231,0.0427042916417121,0.0580262094736099,0.069344438612461,0.148122027516365,0.2732641100883484
79823,978f7f,d9d9ce,71655d,beb9a1,d4d4c6,deded7,deded7,c6c6be,9c978d,757472,b6ac84,59453b,d2d0be,d7d7ce,0.1222346872091293,0.0837362259626388,0.2305377274751663,0.0788120552897453,0.0274061635136604,0.0914197489619255,0.0544600337743759,0.0782675370573997,0.2331258505582809
80262,8c879f,bfb6a7,9894ba,807984,c1b18a,bcbcc5,c8c7c4,b1b1c7,9894ba,826d8b,8d8d8b,625e6f,bca978,c6b89b,0.1701206266880035,0.098829485476017,0.2478120774030685,0.097206711769104,0.0179612524807453,0.0681957229971885,0.0356249250471591,0.0518852993845939,0.2123638242483139
80504,5e5f59,a3a298,939084,b2b4ac,4d4c45,6f726d,a6a9a3,3e403e,9a998e,bfbfb5,5c584c,6f726d,8d826d,8b8c85,0.0819218009710311,0.1198867410421371,0.1746281534433365,0.0902079343795776,0.0567742362618446,0.085057109594345,0.0759347006678581,0.0877043604850769,0.227884903550148
78532,5b544b,c0beba,393c3b,7c6b5b,b2aca4,cecfd1,d2d4d8,393c3b,806b59,716256,c9caca,907e67,a99f8f,babab9,0.0442048870027065,0.1292100697755813,0.2028002440929412,0.0436393953859806,0.0289542004466056,0.0533083565533161,0.1047879680991172,0.2035266757011413,0.1895680725574493
78526,43403a,838a99,606a7f,43403a,9c9791,b2bfd6,303130,3a3c3a,59606f,b2bfd6,66748f,73624b,98866e,a0a7b3,0.0673520192503929,0.0843303874135017,0.2152798771858215,0.0363945662975311,0.0461339466273784,0.0610486306250095,0.0549739189445972,0.1425313055515289,0.2919552326202392
79610,2a2c21,848169,2a2c21,504c31,a6a38c,cbc9b6,2a2c21,b8b9b2,80794a,858263,a59e74,504c31,c9c6af,ccccbd,0.0268100071698427,0.3088698089122772,0.2690253257751465,0.0550019368529319,0.0071596656925976,0.0227012410759925,0.0813815593719482,0.108858048915863,0.1201923415064811
428192,deba44,edd257,e4c254,f6e25a,cf9e40,edd647,f8e34e,f6e04c,edd647,e9ca45,e4c254,b6713b,f9e44f,f0e9b7,0.1192979216575622,0.0616927072405815,0.1849546730518341,0.042114034295082,0.0510389022529125,0.0688086822628974,0.0565358251333236,0.0940490216016769,0.3215081691741943
79176,635a56,8c8377,5d4c41,69676a,817569,979185,7f7b78,6a6059,696e7b,836e59,948b7a,5d4c41,8b8c8c,aaa292,0.0368549227714538,0.1498809158802032,0.2023366242647171,0.0354863926768302,0.0309325065463781,0.0583126656711101,0.0982477962970733,0.1795448511838913,0.2084032148122787
79162,583f49,aba297,342a36,7c535c,9e9089,b9b5a5,8b5661,2a202c,3f3440,b9b5a5,a99c92,928480,6e4750,6b5a61,0.0535942986607551,0.1128801107406616,0.1630356907844543,0.0748843550682067,0.0295009966939687,0.0823995769023895,0.1895367056131363,0.0951099172234535,0.199058249592781
216233,4d4d4d,dbdbdb,121212,dbdbdb,5a5a5a,b7b7b7,1d1d1d,242424,121212,dbdbdb,b7b7b7,898989,3f3f3f,5e5e5e,0.08060834556818,0.0636856034398078,0.2076158970594406,0.0286585241556167,0.0428299568593502,0.0584245361387729,0.0594101212918758,0.124208390712738,0.3345585167407989
79604,6c634c,a09e96,7d7874,c4c4b8,59574d,7f704b,786345,d2d5d5,69686c,877c51,90887b,59574d,b1ad86,bcbcb1,0.0680739879608154,0.0983398854732513,0.3146171867847442,0.0470054894685745,0.017803581431508,0.0542755164206028,0.0473078675568103,0.1186637729406356,0.233912706375122
79174,1c2423,454a3a,1c2423,353d33,4a4c38,61644a,5f5f43,1c2423,4a4c38,353d33,535843,686d53,828060,ada67a,0.0379278622567653,0.1240426078438758,0.1994225978851318,0.0424739979207515,0.0277812387794256,0.0510137937963008,0.1640714257955551,0.1465333253145218,0.2067331075668335
78518,3d3830,686049,534c3a,3d3830,665e45,978a69,887e65,7e7453,534c3a,a0916b,3d3830,665e45,aa9c7d,c1ad85,0.0302430968731641,0.1893012225627899,0.2509506344795227,0.0392579510807991,0.0215237848460674,0.0415096022188663,0.0684208944439888,0.1646225452423095,0.194170206785202
79160,58514b,82929b,6e808f,96a4a8,454948,6b594d,413e3b,849cae,a5b6b9,485355,8a8981,6e808f,70503f,66625b,0.0258675217628479,0.1968386173248291,0.2726438045501709,0.0367931500077247,0.016667865216732,0.0324155129492282,0.0670724362134933,0.1685898452997207,0.1831111907958984
78530,6f634f,9e9c8f,5a5147,847558,889089,b4a996,776955,8a816b,ae9d78,90815c,b9b6b3,869ea6,4a443e,6a5f4f,0.0713539198040962,0.1060839891433715,0.3078490197658539,0.0528046004474163,0.0202508084475994,0.0472673587501049,0.0542987324297428,0.124108575284481,0.2159828245639801
78524,7a6c72,cac0a6,7c5f45,79789e,c7b27f,cdcecc,cdcecc,9a7b49,7b4d3c,403a47,9e9aa1,c7b27f,363ea9,716e8f,0.1732252687215805,0.0998367145657539,0.2487600892782211,0.0516130737960338,0.0138528533279895,0.0661465302109718,0.072987712919712,0.1382280141115188,0.1353497505187988
80274,2c2723,594942,2c2723,543229,535149,6a6e6b,5c6262,2c2723,42322a,4a4c47,5c574c,777a75,553026,78332a,0.0335710793733596,0.0816077217459678,0.1372989118099212,0.0226415246725082,0.0482369884848594,0.0642621517181396,0.1860298961400985,0.2129828333854675,0.2133688181638717
79809,9b7671,cdcaca,a09188,cdcaca,82695e,ab4f54,e8e9ea,ab6569,bdb8b6,d4d1d1,aa3940,a09188,7e5b4f,86766d,0.1182228997349739,0.0871776714920997,0.3577451407909393,0.0617793016135692,0.0111191291362047,0.0398467928171157,0.0178264752030372,0.0511180721223354,0.2551644742488861
80506,724523,8f9081,98a69f,724523,7e5832,909e94,7a4a25,98a69f,909e94,80552d,7c502a,6a4121,835c32,7f785e,0.067885622382164,0.0688251852989196,0.2171593159437179,0.0305773559957742,0.0491320490837097,0.0603350214660167,0.0367091484367847,0.126296266913414,0.3430798947811126
188112,952f2a,dcd4d2,e7e8e6,952f2a,c1a19d,e1e1df,e1e1df,e7e8e6,dcdbd9,c5a5a1,9b413b,9f736f,922e29,98302b,0.0490184798836708,0.0407516732811927,0.2514229416847229,0.0216964613646268,0.0499242804944515,0.0581305027008056,0.0232435204088687,0.1237994581460952,0.382012665271759
431416,855038,99715f,86533d,855038,8c5a42,ccc6c1,e3e1de,cdc6c1,907b6e,8c5a42,b0a49d,86533d,794b37,915539,0.0696035474538803,0.0615587569773197,0.2173791527748108,0.03149975836277,0.0485479645431041,0.0657029300928115,0.0440506711602211,0.1236328855156898,0.338024377822876
80260,21241d,6e5334,21241d,61301e,685c2b,8d916a,ced4ba,5d6649,21241d,d8d36a,a7a482,61301e,475429,89642d,0.0841335579752922,0.1143481880426406,0.2578125298023224,0.0732013061642646,0.0212927795946598,0.0525925159454345,0.0967806801199913,0.1142790764570236,0.185559332370758
79821,414a46,954739,414a46,98392d,754d42,af5d47,a93e30,a23b2e,414a46,c1a980,8d362b,ac4f3b,944032,555953,0.1194088384509086,0.0797231793403625,0.1859155446290969,0.0466764643788337,0.0468581207096576,0.0660068169236183,0.0673348829150199,0.0984625145792961,0.2896134853363037
114307,2d2e29,838066,7a6f40,2d2e29,798080,9ea29a,9099a9,969783,7a6f40,47483e,141315,bcbfba,70766c,828a93,0.0556400381028652,0.0765005350112915,0.2077586203813552,0.0286793988198041,0.0399983897805213,0.0640209913253784,0.0699718743562698,0.1687212586402893,0.2887088656425476
79410,191d2b,6a6662,191d2b,33343e,7f736d,c4bc9e,2b2b35,73645b,191d2b,8b837f,b2af9d,3c3e47,d4c27e,d8d0bf,0.1445886045694351,0.1600667536258697,0.2036468237638473,0.0868067443370819,0.0177755374461412,0.0673805847764015,0.0746433734893798,0.0748989060521125,0.1701925545930862
79376,645040,d6b877,8b7154,3d302c,d2a553,d9ca9c,dbb557,282324,c8954f,8c806c,89633c,533c33,d2bc7e,e1d9ba,0.0444704480469226,0.2349102050065994,0.2657547891139984,0.0655206069350242,0.0127137405797839,0.0342486426234245,0.0762725919485092,0.0925614163279533,0.1735474467277526
79362,848564,c2ba64,93958e,767539,beb03b,c7c58e,beb03b,c9ccc5,9b9637,51533b,c6bd57,a7aba6,707166,8e8f86,0.1308391094207763,0.1058064624667167,0.2534597218036651,0.0774586275219917,0.015919791534543,0.0674334317445755,0.0699553340673446,0.0604177340865135,0.2187098413705825
417638,7f7962,c9b6a0,c9b6a0,ab9580,4b4d37,5a6c50,cdbba7,b2a492,704d3e,264c31,5a6c50,c4b099,a57a58,a19383,0.117780327796936,0.0957956314086914,0.3214141428470611,0.0660328269004821,0.0149640068411827,0.0460887141525745,0.0349346846342086,0.0721671059727668,0.2308226376771927
130702,796b51,c9b087,c9b087,ae966c,292927,605747,bca275,292927,c9b087,4d473c,ae9771,a88f64,695e49,7b6f5a,0.0940957441926002,0.1118786111474037,0.2738736569881439,0.0461359657347202,0.0136825274676084,0.0405213981866836,0.0957553461194038,0.1109847500920295,0.2130720317363739
78915,42464b,907e7b,42464b,7d544c,7d888d,c8c8c8,3d3b3c,6d4f4a,d7d5d5,b8bbbb,8e594e,7d888d,3d4156,4f625e,0.0546337142586708,0.1612218469381332,0.346298485994339,0.0747466310858726,0.0111332032829523,0.0343096852302551,0.0436794906854629,0.081118069589138,0.1928588598966598
80076,4d4e49,8c8d85,62635d,383935,80807a,999990,909089,9b9a92,42423e,2f2f2c,80807a,aaa89d,585953,6c6d67,0.0944630280137062,0.0961452051997184,0.2447004169225692,0.049016460776329,0.0297706518322229,0.0534938089549541,0.0508255250751972,0.0946327224373817,0.2869521379470825
205932,060606,7b7a73,060606,e8e7d8,070707,161514,070707,060606,080808,0b0a0a,201f1c,595953,e3e2d4,ecebdc,0.0811309516429901,0.0647584125399589,0.2094724774360656,0.0386139415204525,0.0547333471477031,0.058571234345436,0.0379741415381431,0.0927779376506805,0.3619674444198608
78901,725a2e,93773c,8a6b32,9c8345,715428,746035,9a7d38,9b8447,8a6b32,755e2e,715428,a28f60,735e34,726645,0.0543237552046775,0.0834512263536453,0.1855693012475967,0.0373654328286647,0.0486194863915443,0.0824518948793411,0.0916945710778236,0.156151533126831,0.2603727281093597
78929,241527,6e4a58,241527,79322c,23286c,a59b9d,e3e5e5,23286c,57312d,241527,9b322b,bfbfb6,4d4c6e,a57b6a,0.0960523411631584,0.1420000046491623,0.2523460984230041,0.0536645986139774,0.0198619030416011,0.04989705234766,0.0840916633605957,0.1243055611848831,0.1777807474136352
79389,3e3e3d,b5b5b0,3e3e3d,d7d7d5,7d7d79,a8a79b,868687,c9c9c8,e5e6e2,75746c,acadac,3e3e3d,a8a577,9d9d9c,0.0402346737682819,0.1163962930440902,0.1308391690254211,0.0551756992936134,0.0483825281262397,0.0632443204522132,0.2011613994836807,0.1578510999679565,0.186714768409729
426432,635836,908682,5a717d,c79a86,314233,966f3a,f0c645,314233,b57286,593b30,5a717d,b77e43,f1cc6a,bfb8a3,0.2215947359800338,0.067067913711071,0.2268373519182205,0.110187292098999,0.023790730163455,0.0515959970653057,0.0290787108242511,0.0427401475608348,0.2271069884300232
79564,4e4a3b,d3cdad,67634a,34312c,ccc59a,dad5c0,dad5c0,d5ceaf,272524,423d35,c3bb86,57513e,615f4e,8f8c5d,0.0266321115195751,0.1960697323083877,0.3558988869190216,0.0404066704213619,0.0067260884679853,0.0243392679840326,0.0653834640979766,0.1519671380519867,0.1325765997171402
79202,39302e,6b5c43,715237,39302e,737241,585c5c,454a51,4e5359,595d4e,737241,715237,39302e,868889,cacbcc,0.0839301496744155,0.0791670307517051,0.1728722304105758,0.047050267457962,0.051872756332159,0.0803683623671531,0.0864430293440818,0.103859007358551,0.2944371700286865
79216,322d28,82715a,322d28,a49173,493d34,75664f,403832,322d28,9b8765,685a47,ad9b80,837257,493e34,594737,0.0352307893335819,0.1322460770606994,0.1592156141996383,0.0278212931007146,0.0340828523039817,0.0505706146359443,0.1262010186910629,0.2437848448753357,0.1908469051122665
79570,918373,beac8b,9a938b,87735c,bca46c,c1b5ab,7d745f,b7a096,cccabf,5e544b,a18263,9a938b,b3986e,c4b06b,0.0795148983597755,0.1117796152830123,0.2082274556159973,0.0711988732218742,0.0312371533364057,0.0810906514525413,0.0709659606218338,0.0861956179141998,0.2597896754741668
78646,41423e,877e6b,766f5e,41423e,827d6f,ad9f80,827d6f,b4a47f,9f9176,57564e,c0b496,766f5e,232627,323633,0.0364097990095615,0.1090063452720642,0.1742142736911773,0.0254320185631513,0.0417222306132316,0.0588845200836658,0.1083075627684593,0.2248183339834213,0.2212048470973968
79558,395777,aaab9e,c2b89c,919e9f,2d4165,446d89,c1baa6,c4b693,2d4165,5b7b8f,8f9998,446d89,acafa4,b0b5b0,0.1123718544840812,0.0942765027284622,0.4146935641765594,0.0922179222106933,0.0092068966478109,0.0380063094198703,0.0185569357126951,0.0464430972933769,0.1742268949747085
